Building;z;Floor label prefix;Floorplan label
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G043
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G044
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G045
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G046
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G047
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G048
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G049
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G050
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G051
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G052A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G052B
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G053
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G054
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G054.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G055
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G055A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G055B
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G056
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G060
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G061
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G061A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G061B
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G062
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G063
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064.02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064.03
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064.04
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064.05
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G064.06
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G070
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G070.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071.02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071.03
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071.04
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071.05
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G071.06
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G072
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G073
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G073.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G073.02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G074
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G075
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G075.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G076
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G076.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G077
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G078
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G079
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G080
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G081
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G081.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G082
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G082.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G083
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G083.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G084
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G084.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G085
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G085.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G086
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G086.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G087
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G087.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G088
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G090
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G091
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G091.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G092
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G092.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093.02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093.03
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093.04
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093.05
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G093.06
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G094
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G095
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G095.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G096
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G096.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G097
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G097.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G098
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G098.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G099
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G099.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G100
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G101
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G102
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G103
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G103A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G104
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G105
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G106
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G107A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G107B
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G110
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G111
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G112
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G113
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G114
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G115
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G116
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G117
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G118
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G119
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G119A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G121
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G122
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G123
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G124
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G125
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G126
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G127
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G128
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G128A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G129
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G130
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G131
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G131A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G132
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G140
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G141
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G142
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G142A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G143
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G144
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G145
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G146
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G147
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G148
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G149
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G150
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G150A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G151
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G152
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G153
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G161
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G161.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G162
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G162.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G163
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G163A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G164
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G165
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G166
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G167
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G201
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G201.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G201.02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G202
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G203
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G204
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G205
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G206
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G207
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G208
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G208.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G209
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G209.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G210
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G211
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G211.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G212
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G212.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G212A
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G219
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G221
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G222
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G223
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G224
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G225
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G226
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G227
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G228
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G229
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G230
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G231
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G232
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G233
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G235
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G236
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G237
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G238
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G239
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G242
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G243
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G244
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G245
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G246
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G247
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G248
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G251
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G252
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G253
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G254
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G255
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G256
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G257
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G258
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G259
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G260
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G261
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G262
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G263
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G264
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G265
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G266
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G267
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G268
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G271
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G272
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G273
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G273.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G274
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G275
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G275.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G276
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G276.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G277
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G277.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G281
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G282
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G283
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G284
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;G285
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;LG01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;LG02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;SG01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;SG02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;SG03
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;SG04
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;SG05
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";1.0;411;VG01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;101
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;102
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;103
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;104
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;105
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;106
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;107
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.01
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.02
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.03
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.04
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.05
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.06
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.07
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.08
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.09
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.10
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.11
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.12
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.13
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.14
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.15
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.16
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.17
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.18
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.19
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.20
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.21
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.22
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.23
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.24
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.25
"VETERINARY HOSPITAL (BUILDING 411) (id: 1797)";2.0;411;108.26
